,article_name,no_footnotes,primary_sources,refimprove,original_research,advert,notability,file_name,file_name_with_suffix,word_cnt,char_cnt,sentence_cnt,max_sentence_words_len,words_per_paragraph_avg,abstract_chars_len,abstract_words_len,std_dev_sections_chars_len,std_dev_sections_words_len,max_section_chars_len,max_section_words_len,min_section_chars_len,min_section_words_len,file_cnt,section_cnt,sub_section_cnt,image_cnt,images_per_section,ref_cnt,ref_per_sect,table_cnt,external_links_cnt,ext_link_per_sect,passive_sentence_count,questions_count,long_phrase_rate,short_phrase_rate,auxVerbs_count,conjunctions_count,conjunctions_rate,bgn_phrase_pronoun,bgn_phrase_article,bgn_phrase_conjunction,bgn_phrase_subordinating_conjunction,bgn_phrase_inter_pronoun,bgn_phrase_preposition,nominalization_count,nominalization_rate,preposition_count,preposition_rate,to_be_count,to_be_rate,pronouns_count,ARI,coleman_liau,flesh,Kincaid,fog,Lix,Smog,age,age_per_review_30_days,avg_edit_per_usr,ip_count,review_count,user_count,occasional_usr_rvw_rate,rev_porc_Last3Months,Most_active_users_rvw_rate,std_dev_edit_per_usr,Reviews_per_day,section_cnt_include_abstract,subsection_per_section_avg,citation_count_per_text_length,links_per_text_length
30,Léon_Dion,1,0,1,0,0,0,60793,60793.txt,153,861,16,22,9.0,380,57,121.0,23.5,625,106,383,59,8.0,1.0,0.0,7.0,7.0,0.0,0.0,5.0,17.0,17.0,1,0,0.0,1.0,1,22,0.1437908496732026,2,0,0,0,0,0,1,0.006535947712418301,19,0.12418300653594773,3,0.0196078431372549,2,9.856544117647056,14.208431372549025,192.57470519915285,-12.20295962287354,7.036113957778232,42.2422385620915,16.896942109687295,4730.0,-1.0,1.3793103448275863,5.0,40.0,29.0,0.625,0.0,0.15,1.072765792836904,0.008456659619450317,2.0,0.0,0.0,0.1111111111111111
31,Mobile_Chateau,0,0,0,0,0,1,17044,17044.txt,332,1365,13,133,23.714285714285715,215,35,631.8714707561622,131.03773841488905,1447,295,19,2,5.0,1.0,0.0,6.0,6.0,5.0,5.0,8.0,5.0,5.0,1,0,0.07692307692307693,0.7692307692307693,1,69,0.2078313253012048,1,1,0,0,0,0,1,0.0030120481927710845,49,0.14759036144578316,2,0.006024096385542169,1,10.704140407784983,7.241716867469876,187.10539901363697,-11.816719294761462,8.00355267222737,38.18906394810009,25.37787368740004,3342.0,-1.0,1.7647058823529411,4.0,30.0,17.0,0.4,0.03333333333333333,0.0,1.5723301886761007,0.008976660682226212,2.0,0.0,0.015060240963855422,0.015060240963855422
32,Shuji_Imamoto,0,1,0,0,0,0,40709,40709.txt,371,2125,18,40,26.5,527,73,311.79239888105036,50.59891303180336,974,158,156,22,5.0,4.0,0.0,6.0,1.5,0.0,0.0,3.0,2.0,0.5,1,0,0.0,0.8888888888888888,3,72,0.1940700808625337,5,5,6,0,0,4,10,0.026954177897574125,55,0.14824797843665768,3,0.008086253369272238,21,15.853318358790052,16.480997304582207,193.37746193118758,-12.290007800856195,5.9993404154114485,54.03429170410303,21.119970566569176,2831.0,-1.0,2.083333333333333,0.0,25.0,12.0,0.48,0.0,0.0,2.09993386139236,0.008830801836806783,5.0,0.0,0.0,0.005390835579514825
33,Carrigaline_RFC,0,1,0,0,0,0,991,991.txt,278,1255,17,37,34.75,1523,274,0.0,0.0,1530,278,1530,278,4.0,1.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,3.0,3,0,0.0,0.8823529411764706,3,47,0.16906474820143885,5,4,4,2,0,3,3,0.01079136690647482,37,0.13309352517985612,8,0.02877697841726619,9,8.009240372407955,8.955215827338131,188.97305504600303,-11.977117572873974,5.056751411619708,33.25941599661447,16.416407864998742,3986.0,-1.0,1.4444444444444444,8.0,52.0,36.0,0.8076923076923077,0.0576923076923077,0.09615384615384616,0.8654614015078893,0.013045659809332665,2.0,0.0,0.0,0.01079136690647482
34,Veteran_Health_Identification_Card,0,0,0,0,0,1,3719,3719.txt,542,3022,28,44,23.56521739130435,626,99,540.2153891427629,81.78426906604145,1912,292,626,99,6.0,6.0,4.0,7.0,1.1666666666666667,15.0,2.5,2.0,11.0,1.8333333333333333,5,0,0.0,0.8888888888888888,6,86,0.15867158671586715,0,9,4,0,0,2,21,0.03874538745387453,60,0.11070110701107012,12,0.022140221402214017,6,14.509862941486563,15.490738007380068,192.69332379280118,-12.232374395881616,5.499616343615456,51.644965735371635,19.2678473420074,2824.0,-1.0,2.6,19.0,130.0,50.0,0.3538461538461539,0.0,0.2153846153846154,3.3189884232393068,0.04603399433427762,7.0,0.5714285714285714,0.027675276752767528,0.02029520295202952
35,Moa_Iwano,0,0,0,0,0,1,13231,13231.txt,195,1041,13,24,11.470588235294118,217,38,389.3587320482516,62.19860662962368,948,151,52,6,4.0,3.0,5.0,5.0,1.6666666666666667,10.0,3.333333333333333,4.0,4.0,1.3333333333333333,1,0,0.0,1.0,1,26,0.13333333333333333,5,0,0,0,0,0,0,0.0,21,0.1076923076923077,6,0.030769230769230767,9,11.214153846153842,13.64353846153846,193.2083923741964,-12.363139289145053,6.20839133968817,36.02564102564102,18.64018492906605,804.0,-1.0,3.6,5.0,54.0,15.0,0.2962962962962963,0.1111111111111111,0.0,3.894658822918738,0.06716417910447761,4.0,1.25,0.05128205128205128,0.02051282051282052
36,Table_(furniture),0,0,1,0,0,0,40888,40888.txt,1791,9233,142,52,13.072992700729928,10750,1709,666.8816781941592,109.5115248660067,4262,687,0,0,35.0,12.0,1.0,35.0,2.9166666666666665,11.0,0.9166666666666666,5.0,13.0,1.0833333333333333,41,0,0.007299270072992701,0.9562043795620438,37,322,0.17978782802903406,11,33,6,1,0,5,14,0.007816862088218872,216,0.12060301507537688,77,0.0429927414852038,20,9.157426805388447,12.185689558905633,191.17520106338156,-12.12507213129803,5.120682391946978,36.23076650859933,15.212900129677012,5484.0,-1.0,1.7768595041322317,430.0,1720.0,968.0,0.6360465116279069,0.0005813953488372093,0.2372093023255814,2.4195031202716555,0.3136396790663749,13.0,0.07692307692307693,0.006141820212171971,0.007258514796203238
37,William_Perault,1,0,0,0,0,0,11721,11721.txt,444,2175,24,50,37.0,125,19,706.5910336884335,127.84452363015876,1818,322,125,19,9.0,4.0,0.0,7.0,1.75,0.0,0.0,2.0,14.0,3.5,9,0,0.041666666666666664,0.8333333333333334,9,91,0.2049549549549549,7,3,3,0,0,2,1,0.002252252252252252,75,0.16891891891891891,16,0.036036036036036036,24,10.892635135135135,11.43141891891892,190.77735438024231,-12.133320130475305,5.545666356011183,42.37387387387388,18.612494995995995,4935.0,-1.0,1.4285714285714286,1.0,40.0,28.0,0.6,0.0,0.225,1.6719612870681382,0.008105369807497471,5.0,0.0,0.0,0.03153153153153153
38,Victorian_Railways_M_class_(diesel-hydraulic),1,0,0,0,0,0,29606,29606.txt,191,1021,8,38,27.285714285714285,1182,187,584.0,94.5,1186,190,18,1,5.0,1.0,0.0,7.0,7.0,0.0,0.0,13.0,7.0,7.0,3,0,0.0,0.75,4,29,0.1518324607329843,0,4,3,0,1,1,1,0.005235602094240838,21,0.1099476439790576,9,0.04712041884816754,7,15.685039267015705,14.428743455497381,192.12895359748936,-12.210818364092278,5.389933901164548,54.24149214659686,20.64227876437735,3407.0,-1.0,2.263157894736842,3.0,43.0,19.0,0.4186046511627907,0.0,0.0,2.7307624781205995,0.012621074258878779,2.0,0.0,0.0,0.03664921465968586
39,North_Paulding_High_School,0,1,0,0,0,0,32947,32947.txt,284,1549,16,33,35.5,791,132,155.4806168698279,28.825143345504607,791,132,411,62,4.0,1.0,0.0,5.0,5.0,8.0,8.0,3.0,2.0,2.0,5,0,0.0,0.9375,5,35,0.12323943661971833,0,6,2,1,0,1,6,0.02112676056338028,27,0.09507042253521128,8,0.028169014084507043,4,13.134401408450707,14.635246478873231,191.57733441156952,-12.10688051809891,5.461225324834744,45.21478873239437,18.431299362010964,3336.0,-1.0,1.7398373983739837,26.0,214.0,123.0,0.6495327102803738,0.004672897196261682,0.19158878504672894,1.6426798245127288,0.06414868105515588,2.0,0.0,0.028169014084507043,0.007042253521126761
40,Society_of_Critical_Care_Medicine,0,1,0,0,0,0,1212,1212.txt,214,1352,18,24,14.266666666666667,366,51,136.90142438996023,18.52565788305505,543,72,169,22,3.0,6.0,0.0,4.0,0.6666666666666666,6.0,1.0,1.0,4.0,0.6666666666666666,3,0,0.0,1.0,3,33,0.1542056074766355,1,9,1,0,0,1,3,0.014018691588785048,23,0.10747663551401868,5,0.02336448598130841,3,14.27107995846314,18.888224299065413,194.16508018580987,-12.253293701266385,6.13657025935962,58.61786085150571,17.259499757471627,4078.0,30.0,2.8,4.0,70.0,25.0,0.2857142857142857,0.014285714285714284,0.0,5.377134947805716,0.01716527709661599,7.0,0.0,0.02803738317757009,0.018691588785046728
41,A_Dream_Is_a_Wish_Your_Heart_Makes,0,1,1,0,0,0,56677,56677.txt,812,4036,39,49,29.0,549,90,881.1822512965181,151.00331122197287,2658,454,109,20,6.0,5.0,2.0,7.0,1.4,10.0,2.0,9.0,8.0,1.6,13,1,0.02564102564102564,0.8461538461538461,13,138,0.16995073891625614,5,9,3,0,0,3,5,0.006157635467980296,118,0.14532019704433494,16,0.019704433497536943,26,12.391044587596312,12.035024630541868,190.9110604558969,-12.13413363472589,5.68490677498572,42.618542377163074,19.93880388112091,5122.0,-1.0,1.6375,105.0,393.0,240.0,0.6793893129770993,0.0,0.20865139949109407,1.994582015210208,0.07672784068723155,6.0,0.3333333333333333,0.012315270935960592,0.009852216748768471
42,Medicinal_clay,0,1,1,0,0,0,56926,56926.txt,1695,9056,108,49,34.59183673469388,508,80,1039.4064829193119,162.47624630155912,3567,565,509,81,5.0,9.0,8.0,6.0,0.6666666666666666,62.0,6.8888888888888875,1.0,36.0,4.0,42,1,0.0099009900990099,0.9603960396039604,45,311,0.18348082595870208,12,22,11,1,1,10,30,0.017699115044247787,248,0.1463126843657817,80,0.0471976401179941,45,11.581682399213376,13.757427728613566,192.05152900862026,-12.200709043434756,5.251066741715918,44.544001966568345,16.994046353122222,3836.0,30.0,3.208695652173913,33.0,369.0,115.0,0.24390243902439024,0.008130081300813009,0.4363143631436314,8.558614171886118,0.09619395203336807,10.0,0.8,0.036578171091445434,0.021238938053097345
43,Ol'_Rip_the_Horned_Toad,1,0,0,0,0,0,46636,46636.txt,235,1151,14,36,78.33333333333333,1380,232,0.0,0.0,1382,233,1382,233,3.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,8.0,8.0,7,0,0.0,0.9230769230769232,7,33,0.14042553191489365,1,2,2,0,2,2,4,0.01702127659574468,25,0.10638297872340426,15,0.06382978723404255,2,10.0318358662614,11.261234042553186,191.3529732147809,-12.2138002477032,5.121616355805314,38.06231003039514,16.96424004376894,5557.0,-1.0,1.1923076923076923,10.0,62.0,52.0,0.9032258064516128,0.016129032258064516,0.0967741935483871,0.4898240184349506,0.011157099154219904,2.0,0.0,0.00851063829787234,0.03404255319148936
44,EGroupware,0,0,0,0,0,1,21093,21093.txt,791,5826,149,26,18.83333333333333,817,120,511.29516915378736,86.83461291443638,2138,310,820,87,11.0,8.0,0.0,10.0,1.25,6.0,0.75,5.0,12.0,1.5,15,0,0.0,1.0,17,105,0.13274336283185842,9,7,5,0,0,4,28,0.035398230088495575,73,0.0922882427307206,27,0.03413400758533502,13,15.915209445184505,21.93089759797724,193.87017885949157,-11.951907009990089,6.303507664104804,46.64880068556496,12.92251862376313,4404.0,-1.0,1.6736842105263159,40.0,159.0,95.0,0.5849056603773585,0.018867924528301886,0.220125786163522,1.9032331477183653,0.03610354223433242,9.0,0.0,0.007585335018963337,0.015170670037926675
45,Bihar_996,0,1,0,0,0,0,24521,24521.txt,537,2845,23,49,38.357142857142854,408,69,503.25357425457,81.34617384978841,1672,269,342,53,5.0,5.0,0.0,6.0,1.2,0.0,0.0,4.0,6.0,1.2,10,0,0.045454545454545456,0.8181818181818182,11,107,0.19925512104283047,2,9,2,0,0,2,5,0.00931098696461825,72,0.1340782122905028,22,0.040968342644320296,6,15.197264998785519,14.120018621973927,193.101656472036,-12.358315578639386,5.887194692901068,52.95676463444256,21.696663268917927,3259.0,-1.0,1.2666666666666666,1.0,19.0,15.0,0.5263157894736842,0.05263157894736842,0.0,1.1499191491521379,0.005830009205277692,6.0,0.0,0.0,0.0111731843575419
46,Pre-start-up_audit,0,1,0,0,0,0,5114,5114.txt,232,1223,7,48,33.142857142857146,431,66,292.5,50.0,1016,166,431,66,4.0,1.0,0.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,7,0,0.0,0.42857142857142855,7,43,0.1853448275862069,0,4,0,0,0,0,4,0.017241379310344827,24,0.10344827586206896,13,0.05603448275862069,5,19.970437192118233,14.344267241379304,192.4917339533933,-12.279802104773452,5.0849085064990005,63.74630541871922,22.74841765813149,3970.0,15.0,2.0,1.0,24.0,12.0,0.5833333333333334,0.125,0.0,2.2342192231717286,0.0060453400503778345,2.0,0.0,0.008620689655172414,0.01293103448275862
47,Douglas_Duckworth,0,0,0,0,0,1,8754,8754.txt,238,2706,96,23,23.8,122,19,980.03035667269,44.5610536230911,2409,121,46,6,9.0,5.0,0.0,8.0,1.6,2.0,0.4,5.0,16.0,3.2,0,0,0.0,1.0,2,24,0.10084033613445376,1,2,0,0,0,0,16,0.06722689075630252,18,0.07563025210084033,2,0.008403361344537815,3,33.36109593837536,39.06697478991596,192.29337550541283,-10.737173042165868,7.193871073928463,57.52118347338936,10.479137650825797,2222.0,-1.0,2.588235294117647,1.0,44.0,17.0,0.3181818181818182,0.022727272727272728,0.0,4.2979323194092105,0.0198019801980198,6.0,0.0,0.008403361344537815,0.06722689075630252
48,Paiute_ATV_Trail,1,0,1,0,0,0,61230,61230.txt,518,2710,26,37,34.53333333333333,1027,160,217.00230413523255,32.89756829919196,1030,162,458,75,6.0,5.0,0.0,7.0,1.4,4.0,0.8,4.0,8.0,1.6,7,0,0.0,0.9615384615384616,7,74,0.14285714285714285,1,15,3,1,0,1,5,0.009652509652509652,54,0.10424710424710423,19,0.03667953667953668,1,13.172658152658153,13.508687258687255,191.34789069512317,-12.13016911481856,5.841741583439001,42.702999702999705,20.11948956823547,3501.0,-1.0,1.9615384615384608,2.0,51.0,26.0,0.4313725490196079,0.0,0.215686274509804,2.268810260907686,0.01456726649528706,6.0,0.0,0.007722007722007722,0.015444015444015444
49,Lev_Streltsov,0,0,0,0,1,0,40778,40778.txt,1145,6168,92,106,39.48275862068965,421,65,509.8618860604731,80.220105373419,1926,295,421,65,7.0,7.0,0.0,7.0,1.0,0.0,0.0,5.0,8.0,1.1428571428571428,11,0,0.012345679012345678,0.9506172839506172,14,230,0.20087336244541484,8,9,20,1,0,15,22,0.019213973799126642,189,0.16506550218340613,18,0.01572052401746725,31,10.165123030187964,13.518358078602615,192.31476776035208,-12.22646325590879,5.8836833013327015,43.799363964306046,16.693063937629155,2620.0,-1.0,1.35,0.0,27.0,20.0,0.8888888888888888,0.0,0.0,0.7453559924999299,0.010305343511450382,8.0,0.0,0.0,0.006986899563318778
50,Nickel_Trophy,0,0,0,0,0,1,20451,20451.txt,980,4788,44,51,70.0,358,59,813.7868517001242,139.71886057365344,2004,347,19,2,8.0,6.0,0.0,8.0,1.3333333333333333,17.0,2.833333333333333,8.0,13.0,2.1666666666666665,18,0,0.02325581395348837,0.8837209302325582,24,163,0.1663265306122449,5,12,7,0,0,6,13,0.013265306122448979,126,0.12857142857142856,36,0.036734693877551024,23,12.718077922077914,11.62991836734694,189.8963007518797,-12.013644110275688,5.546599832915622,43.90538033395176,20.122552910761236,4789.0,-1.0,2.1149425287356323,30.0,184.0,87.0,0.4945652173913043,0.010869565217391304,0.18478260869565216,2.363350917543464,0.0384213823345166,7.0,0.0,0.017346938775510204,0.013265306122448979
51,U.N.C.O.U.P.L.E.D.,0,0,0,0,0,1,50907,50907.txt,285,1290,64,21,17.8125,295,47,87.15694655811052,13.74065338896064,387,64,119,23,4.0,6.0,0.0,5.0,0.8333333333333334,0.0,0.0,2.0,3.0,0.5,4,0,0.0,1.0,5,30,0.10526315789473684,5,6,1,0,0,1,0,0.0,27,0.09473684210526316,8,0.028070175438596492,22,2.11550986842105,4.1231578947368375,189.12451040391682,-11.995279477764175,6.275642594859241,25.856633771929822,11.215838362577493,4132.0,-1.0,2.083333333333333,5.0,25.0,12.0,0.68,0.0,0.0,1.4177446878757822,0.0060503388189738615,7.0,0.0,0.0,0.010526315789473684
52,Princeton_University_Band,0,0,1,0,0,0,783,783.txt,3853,19799,249,61,30.33858267716536,290,54,4229.702304339317,683.2914824582551,11266,1824,78,12,16.0,9.0,9.0,13.0,1.4444444444444444,4.0,0.4444444444444444,6.0,7.0,0.7777777777777778,40,0,0.012711864406779662,0.8771186440677966,61,627,0.16273033999480924,7,78,46,5,1,30,44,0.011419672982091877,508,0.13184531533869712,85,0.022060731897222945,71,10.509722252623263,12.527565533350634,191.25744083253414,-12.14067359758199,5.138421310657968,40.72694515409158,16.559329691645786,5283.0,15.0,1.6423357664233578,59.0,225.0,137.0,0.6977777777777778,0.008888888888888889,0.2533333333333333,2.3136194406989588,0.04258943781942078,10.0,0.9,0.0010381520892810798,0.001816766156241889
53,Iconectiv,0,0,0,0,1,0,34840,34840.txt,800,4850,48,52,36.36363636363637,1398,188,484.8380027276006,66.37017402418047,1458,203,183,26,9.0,8.0,0.0,10.0,1.25,34.0,4.25,5.0,29.0,3.625,16,0,0.022727272727272728,0.9318181818181818,15,118,0.1475,2,7,17,0,0,15,30,0.0375,87,0.10875,19,0.02375,14,15.457708333333334,18.108125000000005,193.87867590206187,-12.276759020618556,6.227061855670104,57.16666666666667,19.974245196767964,5486.0,-1.0,2.114864864864865,45.0,313.0,148.0,0.4824281150159744,0.003194888178913738,0.2747603833865815,3.0938237251360223,0.05705432008749544,9.0,0.0,0.0425,0.03625
54,Deepak_Foundation,0,0,0,0,1,0,30686,30686.txt,575,3406,35,48,28.75,601,89,601.8278408315788,84.91760712596653,1892,274,312,50,10.0,5.0,3.0,7.0,1.4,14.0,2.8,5.0,10.0,2.0,6,0,0.0,0.9090909090909092,7,94,0.1634782608695652,3,13,2,0,0,1,41,0.07130434782608695,71,0.12347826086956525,18,0.031304347826086966,7,14.683868322981365,17.263199999999994,193.81820685235766,-12.302861681431745,5.880841686027216,55.559006211180105,19.00892608158693,3208.0,-1.0,1.5555555555555556,5.0,42.0,27.0,0.5,0.14285714285714285,0.21428571428571427,1.8601928556785343,0.013092269326683292,6.0,0.5,0.024347826086956518,0.017391304347826087
55,CollabFeature,0,0,0,0,1,0,8257,8257.txt,471,2600,50,38,11.48780487804878,452,77,552.2215738873905,86.73330771201263,1767,283,452,77,5.0,5.0,0.0,6.0,1.2,14.0,2.8,3.0,4.0,0.8,4,0,0.0,0.9591836734693876,6,48,0.10191082802547773,0,12,1,0,0,1,2,0.004246284501061571,38,0.08067940552016985,8,0.016985138004246284,10,9.28,13.529087048832269,192.54425837008012,-12.225364527192555,5.869606402090478,39.780934182590244,14.949895397031725,3278.0,-1.0,1.75,12.0,70.0,40.0,0.5,0.014285714285714284,0.1,1.6650799829080187,0.021354484441732758,6.0,0.0,0.029723991507430998,0.008492569002123142
56,Child_of_a_Dream,0,0,0,0,1,1,57898,57898.txt,863,4535,49,62,26.96875,537,90,1290.879036742018,219.69353654579825,3506,592,206,33,6.0,6.0,0.0,7.0,1.1666666666666667,4.0,0.6666666666666666,5.0,5.0,0.8333333333333334,9,0,0.040816326530612235,0.8979591836734694,13,147,0.17033603707995365,8,8,2,0,2,2,6,0.006952491309385863,99,0.11471610660486675,18,0.02085747392815759,63,12.126817698110528,13.448146002317493,191.9312845245107,-12.20576129268813,4.677493577058057,47.160332962849104,16.370695950625816,2869.0,-1.0,2.75,0.0,55.0,20.0,0.2181818181818181,0.0,0.0,6.780281868935997,0.019170442662948758,7.0,0.0,0.004634994206257242,0.005793742757821553
57,Criticism_of_Muhammad,0,0,0,1,0,0,36826,36826.txt,7925,41416,343,95,73.37962962962962,49062,7760,9827.025325600824,1575.4158776335853,27308,4368,1522,231,22.0,6.0,15.0,20.0,3.333333333333333,272.0,45.33333333333334,17.0,71.0,11.833333333333336,88,5,0.06896551724137931,0.7272727272727273,130,1479,0.18662460567823344,23,73,49,3,3,34,98,0.012365930599369085,1165,0.1470031545741325,267,0.03369085173501577,390,14.73690841802246,13.682680126182964,192.04845492030086,-12.22929147350968,5.345178237399222,53.30053986443609,20.168348394324983,4772.0,30.0,3.003257328990228,338.0,2766.0,921.0,0.3647866955892986,0.0018076644974692696,0.4284164859002169,7.881087267463424,0.5796311818943839,7.0,2.142857142857143,0.03432176656151418,0.008958990536277602
58,City_in_Love,0,0,0,0,0,1,54546,54546.txt,615,4470,110,50,26.73913043478261,676,112,711.3073790563402,101.42238411711685,1956,314,414,67,3.0,5.0,0.0,4.0,0.8,0.0,0.0,1.0,2.0,0.4,5,0,0.009174311926605505,0.9908256880733946,5,89,0.14471544715447154,2,9,2,1,1,0,22,0.03577235772357724,66,0.1073170731707317,16,0.026016260162601626,13,15.599113082039914,21.64439024390244,192.9092265509904,-11.841987777595895,5.788748840508537,42.01367331855137,12.371135567164837,3308.0,-1.0,1.125,0.0,27.0,24.0,0.8148148148148148,0.037037037037037035,0.0,0.4880851839734581,0.008162031438935914,6.0,0.0,0.0,0.0032520325203252032
59,Governor_Simcoe_Secondary_School,0,1,0,0,0,0,6299,6299.txt,489,2616,31,46,27.16666666666667,500,74,60.99089185188957,7.571877794400367,573,90,398,68,4.0,8.0,0.0,5.0,0.625,2.0,0.25,2.0,5.0,0.625,4,0,0.0,0.9032258064516128,6,70,0.14314928425357873,5,12,4,0,0,3,8,0.016359918200409,57,0.1165644171779141,16,0.032719836400818,11,11.654151988917475,13.807852760736196,191.1534558451061,-12.073726665540983,5.5955347929682375,42.768058579061936,17.78883624290143,4778.0,-1.0,2.0641025641025643,77.0,322.0,156.0,0.546583850931677,0.0,0.20496894409937888,2.241638532559966,0.06739221431561322,9.0,0.0,0.00408997955010225,0.010224948875255624
60,Big_Ben_Donovan,0,1,0,0,0,0,17166,17166.txt,2258,11378,121,47,94.08333333333331,205,30,3310.435294640268,545.7393517055555,8371,1369,141,23,7.0,6.0,1.0,7.0,1.1666666666666667,37.0,6.166666666666668,5.0,6.0,1.0,29,0,0.0,0.9256198347107438,37,331,0.14658990256864482,15,18,35,4,6,22,19,0.00841452612931798,283,0.12533215234720993,67,0.029672276350752883,113,11.634139185558787,12.271930912311776,191.49676559786803,-12.198803169481108,5.467865339557125,44.65761406642315,18.603559670157487,1130.0,-1.0,2.7777777777777777,3.0,75.0,27.0,0.36,0.02666666666666667,0.26666666666666666,4.443597881241901,0.06637168141592921,7.0,0.14285714285714285,0.016386182462356066,0.002657218777679362
61,It's_Alive!_(1969_film),0,0,0,1,0,0,44947,44947.txt,1186,5374,73,39,45.615384615384606,262,46,1746.0711612073544,321.63750947300906,4475,820,137,19,4.0,6.0,0.0,4.0,0.6666666666666666,19.0,3.1666666666666665,3.0,8.0,1.3333333333333333,10,0,0.0,0.9571428571428572,19,198,0.16694772344013492,14,14,4,0,1,2,1,0.0008431703204047218,136,0.11467116357504215,26,0.02192242833052277,124,8.035226962969809,9.042209106239454,189.04365014613487,-11.98278839280503,4.655798608125688,32.182494398115004,15.52941743936497,3521.0,-1.0,1.637931034482759,16.0,95.0,58.0,0.631578947368421,0.010526315789473684,0.2,1.9105325340410648,0.02698097131496734,7.0,0.0,0.016020236087689713,0.006745362563237775
62,Abbeyside,0,0,0,1,0,0,4878,4878.txt,302,1525,21,27,27.45454545454545,160,27,198.01136331029085,33.07850510527947,658,110,160,27,4.0,5.0,0.0,5.0,1.0,6.0,1.2,2.0,6.0,1.2,8,1,0.0,1.0,9,50,0.16556291390728478,3,7,2,0,0,1,1,0.0033112582781456954,43,0.1423841059602649,16,0.052980132450331126,13,9.544416587827182,11.856456953642384,191.28020904353488,-12.165940614482682,5.691998697209858,37.890886155786816,17.14213562373095,4144.0,-1.0,1.4821428571428572,21.0,83.0,56.0,0.7228915662650602,0.012048192771084338,0.10843373493975904,0.985177608748104,0.02002895752895753,6.0,0.0,0.019867549668874173,0.019867549668874173
63,Bore_Lee,0,0,0,0,0,1,53740,53740.txt,243,1201,22,65,13.5,1037,183,326.5,64.0,1040,186,387,58,6.0,1.0,0.0,7.0,7.0,2.0,2.0,4.0,6.0,6.0,1,0,0.045454545454545456,0.9545454545454546,1,33,0.13580246913580246,0,0,4,0,0,4,0,0.0,28,0.11522633744855967,3,0.012345679012345678,6,7.371369248035915,10.594609053497935,190.33654564269142,-12.060970384761667,6.5731245909615765,29.975495697717925,16.717937825410136,5146.0,-1.0,1.7941176470588236,9.0,61.0,34.0,0.639344262295082,0.0,0.09836065573770493,1.2336926772412633,0.011853867081228138,2.0,0.0,0.00823045267489712,0.02469135802469136
64,Bentley_Mulsanne_(2010),0,0,0,0,1,0,20557,20557.txt,2788,15126,109,145,51.62962962962962,301,51,4652.952825894542,725.1903902016464,13863,2160,54,3,13.0,8.0,8.0,14.0,1.75,108.0,13.5,11.0,65.0,8.125,46,0,0.1238095238095238,0.7904761904761904,46,384,0.13773314203730272,3,60,6,1,0,5,58,0.02080344332855093,278,0.09971305595408897,77,0.02761836441893831,4,16.912599147065407,14.982690100430418,192.56396431951526,-12.251657940350315,5.888259101785081,57.608110776196824,22.671616025741766,3743.0,-1.0,1.869047619047619,59.0,314.0,168.0,0.554140127388535,0.009554140127388536,0.267515923566879,2.543090426009536,0.08388992786534866,9.0,0.8888888888888888,0.03873744619799139,0.0233142037302726
65,Otologics,0,1,0,0,1,1,58593,58593.txt,238,1380,20,30,21.63636363636364,748,102,49.0,11.0,850,128,752,106,8.0,1.0,0.0,8.0,8.0,10.0,10.0,6.0,6.0,6.0,4,0,0.0,1.0,6,46,0.19327731092436976,1,3,2,0,0,2,3,0.012605042016806723,29,0.12184873949579833,13,0.0546218487394958,5,11.830084033613446,15.831092436974787,193.22535805626597,-12.251264157837047,5.7686030934112775,47.61428571428571,16.360389215887388,3117.0,-1.0,2.3076923076923075,0.0,30.0,13.0,0.3333333333333333,0.03333333333333333,0.0,3.2924155266308657,0.009624639076034648,2.0,0.0,0.04201680672268908,0.025210084033613446
66,Shalabh_Kumar,0,0,0,0,1,0,44560,44560.txt,1300,7158,72,49,43.33333333333334,114,15,2667.684201700044,410.4649802358296,6699,1028,115,15,10.0,4.0,3.0,6.0,1.5,28.0,7.0,4.0,14.0,3.5,13,1,0.014492753623188406,0.8840579710144928,18,209,0.16076923076923078,9,10,12,2,0,10,33,0.025384615384615384,169,0.13,26,0.02,29,13.531762393162394,14.96970769230769,193.48120774389062,-12.359532103939648,6.23710808777699,49.20940170940171,20.34454765433026,2088.0,-1.0,2.0568181818181817,29.0,181.0,88.0,0.5414364640883977,0.011049723756906077,0.3314917127071823,5.2990878847186815,0.08668582375478928,5.0,0.6,0.021538461538461538,0.010769230769230769
67,Peter_Hafftiz,1,0,0,0,0,0,27603,27603.txt,181,945,25,30,25.857142857142854,1118,177,0.0,0.0,1124,181,1124,181,6.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,6.0,6.0,2,0,0.0,1.0,1,33,0.18232044198895028,2,2,2,0,0,2,0,0.0,29,0.16022099447513813,7,0.03867403314917127,5,6.7808839779005545,10.808011049723751,192.31473822678242,-12.267674588558569,6.702154403811862,33.20685082872928,14.436782764396634,1293.0,-1.0,3.8333333333333335,0.0,23.0,6.0,0.21739130434782608,0.0,0.0,6.3118935352238,0.017788089713843776,2.0,0.0,0.0,0.03314917127071823
